,guest_size,total_interactions,message_length,total_reviews,lead_time,days_of_stay,reply_t,accepted,contact_me,past_booker
10790,2.0,12,404.0,52.0,74,7,2041.3666666666668,0,1,0
10791,1.0,3,178.0,5.0,78,7,289.06666666666666,1,1,0
10792,1.0,6,309.0,12.0,189,5,25.966666666666665,0,1,0
10793,7.0,2,67.0,0.0,54,6,265.98333333333335,0,1,1
10794,1.0,12,56.0,2.0,9,7,14.25,1,1,1
10795,3.0,2,177.0,2.0,87,2,29.86666666666667,0,1,1
10796,4.0,9,346.0,17.0,21,3,167.08333333333334,1,1,0
10797,5.0,8,102.0,0.0,106,8,1198.3333333333333,0,1,1
10798,4.0,6,72.0,1.0,42,11,198.35,0,1,0
10799,1.0,3,111.0,1.0,37,16,1300.4833333333333,0,1,0
10800,2.0,2,79.0,3.0,9,4,199.8333333333333,0,1,1
10801,1.0,9,376.0,0.0,188,7,26.23333333333333,0,0,1
10802,2.0,3,57.0,0.0,64,1,2.8833333333333333,0,1,1
10803,3.0,4,62.0,0.0,177,8,7.283333333333332,0,0,1
10804,6.0,11,177.0,0.0,180,6,0.016666666666666666,0,0,0
10805,8.0,4,226.0,0.0,23,4,259.93333333333334,0,1,0
10807,2.0,6,0.0,0.0,17,3,12.433333333333335,0,0,0
10809,3.0,3,329.0,0.0,121,14,245.2,0,1,0
10810,1.0,2,600.0,0.0,1,58,57.81666666666667,1,0,1
10811,4.0,10,316.0,7.0,2,3,52.23333333333333,1,1,0
10812,2.0,2,446.0,0.0,3,3,2916.5,0,1,0
10813,4.0,18,345.0,0.0,47,4,660.5833333333334,1,1,0
10814,1.0,5,163.0,0.0,59,19,233.3333333333333,0,1,0
10815,2.0,15,352.0,1.0,7,12,278.2,1,1,1
10817,1.0,3,142.0,0.0,140,3,3174.6,0,0,1
10818,2.0,2,225.0,0.0,135,100,3411.55,0,1,0
10819,8.0,2,316.0,0.0,86,2,2.933333333333333,0,1,0
10820,4.0,2,229.0,0.0,22,4,123.08333333333334,0,1,0
10821,1.0,2,66.0,0.0,3,3,28.216666666666665,0,0,1
10822,1.0,3,26.0,4.0,2,61,16.683333333333334,1,1,1
10823,2.0,6,206.0,24.0,30,3,39.88333333333333,1,0,0
10824,3.0,2,356.0,0.0,110,5,2.2,0,1,1
10825,1.0,15,508.0,2.0,111,6,356.61666666666673,1,1,0
10827,8.0,4,186.0,0.0,245,4,28.65,1,1,1
10829,1.0,2,111.0,9.0,58,4,5893.6,0,1,0
10830,4.0,2,31.0,13.0,0,1,17.01666666666667,0,1,0
10832,1.0,2,131.0,0.0,190,1,459.4,0,1,0
10833,2.0,4,351.0,0.0,101,4,129.75000000000003,1,1,0
10834,1.0,28,154.0,0.0,11,2,29.0,1,0,0
10835,5.0,2,44.0,0.0,139,7,42.11666666666667,0,1,0
10836,8.0,2,91.0,1.0,80,5,1481.4,0,1,0
10837,1.0,16,326.0,3.0,3,7,52.26666666666666,1,1,0
10839,3.0,2,301.0,1.0,197,6,2430.183333333333,0,0,1
10841,4.0,24,332.0,8.0,27,5,214.61666666666667,1,1,1
10843,1.0,2,0.0,0.0,10,10,1405.0166666666669,0,0,0
10844,6.0,2,188.0,0.0,31,4,376.08333333333326,0,1,0
10845,7.0,11,68.0,0.0,32,3,3.850000000000001,1,1,0
10846,4.0,2,77.0,2.0,208,7,1463.9333333333334,0,0,0
10847,2.0,5,111.0,51.0,16,3,0.15,1,0,0
10848,2.0,8,79.0,2.0,42,17,39.53333333333333,0,0,0
10849,2.0,2,198.0,0.0,200,29,628.5,0,0,0
10850,4.0,16,149.0,0.0,1,42,22.41666666666667,1,1,0
10852,3.0,3,410.0,2.0,115,11,178.21666666666667,0,0,0
10858,4.0,19,310.0,1.0,41,3,23.73333333333333,1,0,1
10860,1.0,7,12.0,5.0,5,4,2.816666666666667,1,1,0
10861,2.0,2,235.0,4.0,101,19,2439.2166666666667,0,1,1
10862,4.0,4,0.0,5.0,30,4,10.85,0,0,0
10863,1.0,4,0.0,22.0,13,3,51.31666666666667,1,0,1
10864,2.0,4,231.0,8.0,183,16,17.366666666666667,0,0,0
10865,1.0,3,388.0,2.0,48,91,431.55,0,1,0
10866,2.0,7,349.0,4.0,203,2,22.45,0,1,1
10868,2.0,2,312.0,0.0,126,8,0.5666666666666667,0,1,0
10869,7.0,5,155.0,0.0,40,46,170.4,1,1,1
10871,10.0,2,788.0,0.0,28,5,2275.333333333333,0,0,0
10872,1.0,2,260.0,2.0,134,9,259.25000000000006,0,1,0
10874,4.0,7,522.0,1.0,31,6,943.3666666666667,0,1,0
10876,1.0,14,154.0,1.0,50,30,23.58333333333333,0,1,1
10877,4.0,4,57.0,2.0,17,4,119.58333333333331,0,0,1
10878,5.0,14,296.0,23.0,17,4,29.88333333333333,1,0,0
10879,1.0,33,32.0,13.0,1,1,47.06666666666667,0,1,0
10880,5.0,8,230.0,0.0,17,8,6445.1833333333325,0,0,0
10882,1.0,10,368.0,1.0,13,5,21.75,1,1,0
10883,8.0,2,46.0,0.0,33,4,14.6,0,1,0
10884,3.0,7,256.0,2.0,185,7,115.03333333333332,1,1,0
10885,5.0,16,118.0,26.0,28,4,608.2333333333332,0,1,0
10888,4.0,7,622.0,0.0,73,17,329.31666666666666,1,0,1
10889,4.0,2,18.0,0.0,94,4,621.0333333333333,0,0,1
10890,4.0,2,101.0,0.0,83,2,0.7166666666666667,0,1,0
10891,1.0,3,364.0,0.0,41,25,417.06666666666666,0,1,0
10892,3.0,12,350.0,0.0,139,4,95.58333333333331,1,1,0
10893,1.0,14,506.0,0.0,187,9,39.36666666666667,1,0,0
10894,4.0,2,135.0,2.0,23,4,14.016666666666667,0,1,0
10895,3.0,4,142.0,0.0,138,4,2.533333333333333,1,1,0
10896,2.0,4,142.0,0.0,104,7,1378.333333333333,0,0,1
10897,3.0,8,0.0,1.0,29,3,158.01666666666668,1,0,0
10898,1.0,3,93.0,1.0,21,4,41.46666666666667,0,1,0
10899,2.0,5,51.0,0.0,22,7,0.4166666666666667,0,1,1
10900,3.0,2,134.0,8.0,11,9,546.7166666666667,0,0,1
10902,2.0,4,72.0,0.0,29,4,117.35,0,0,0
10904,8.0,8,104.0,7.0,20,5,214.45,1,1,0
10906,6.0,3,363.0,0.0,146,25,1293.1166666666666,0,1,0
10907,2.0,7,281.0,94.0,19,5,65.11666666666667,1,0,1
10908,1.0,3,342.0,0.0,192,1,4.033333333333334,0,1,0
10909,2.0,4,69.0,0.0,25,7,47.8,0,0,1
10910,1.0,3,340.0,1.0,92,4,24.85,0,1,0
10913,1.0,24,362.0,58.0,12,6,23.966666666666665,1,0,0
10914,2.0,6,208.0,10.0,32,11,1.6166666666666667,0,0,0
10915,1.0,4,180.0,33.0,8,1,868.3833333333333,0,1,1
10916,4.0,6,163.0,0.0,18,8,9.25,0,1,1
10917,1.0,6,138.0,16.0,197,4,978.8666666666667,1,0,0
10919,2.0,2,126.0,1.0,1,2,139.41666666666666,0,0,1
10920,4.0,4,654.0,0.0,83,4,565.8833333333333,0,0,1
10921,6.0,17,35.0,5.0,163,2,677.3166666666667,1,1,0
10922,5.0,3,356.0,16.0,80,2,566.1166666666667,0,0,0
10923,2.0,3,198.0,17.0,172,10,1190.2,0,0,1
10924,4.0,3,321.0,1.0,4,4,5.716666666666668,0,1,1
10926,2.0,3,28.0,1.0,42,19,8.866666666666667,0,1,0
10927,2.0,7,210.0,31.0,190,20,88.0,0,1,0
10929,2.0,3,40.0,11.0,25,7,68.16666666666667,0,1,0
10930,5.0,2,273.0,0.0,199,8,679.5,0,1,0
10931,1.0,3,184.0,4.0,3,3,227.6,1,1,1
10932,2.0,8,50.0,0.0,133,3,520.0166666666668,1,1,0
10933,2.0,6,264.0,0.0,85,2,46.85,1,0,1
10934,3.0,4,178.0,6.0,29,5,110.41666666666669,0,1,1
10935,1.0,8,201.0,3.0,192,1,134.10000000000002,0,1,0
10937,2.0,4,97.0,1.0,7,2,576.3833333333333,0,1,0
10938,2.0,4,0.0,0.0,197,5,283.8333333333333,0,0,0
10941,2.0,6,175.0,1.0,145,3,43.63333333333333,0,0,1
10942,5.0,41,271.0,17.0,9,5,511.6333333333334,1,0,0
10947,4.0,2,186.0,17.0,180,6,83.63333333333334,0,1,0
10948,2.0,6,120.0,5.0,30,8,390.33333333333326,0,0,1
10949,4.0,21,203.0,17.0,53,3,751.3333333333335,1,0,0
10950,2.0,3,61.0,43.0,3,2,423.9333333333333,1,1,0
10951,4.0,3,316.0,41.0,28,4,527.35,1,1,0
10952,4.0,5,159.0,36.0,215,9,1162.8833333333334,0,0,1
10953,8.0,3,92.0,3.0,179,7,1238.7333333333333,0,0,0
10954,6.0,8,109.0,0.0,36,3,9.316666666666666,0,1,0
10955,2.0,40,772.0,0.0,100,2,457.96666666666664,1,1,1
10956,4.0,7,148.0,0.0,29,5,131.10000000000002,0,1,0
10957,3.0,5,120.0,0.0,112,7,0.4,0,1,0
10959,3.0,3,112.0,71.0,14,3,806.2333333333332,1,1,1
10960,4.0,4,203.0,0.0,60,16,199.16666666666663,1,1,1
10961,5.0,14,46.0,0.0,56,11,83.58333333333333,0,0,0
10962,7.0,4,976.0,0.0,79,2,371.4,0,1,0
10964,2.0,3,611.0,159.0,9,1,407.6833333333333,0,1,1
10965,2.0,5,79.0,0.0,65,5,93.86666666666666,1,0,1
10966,4.0,3,0.0,1.0,198,3,38.3,0,0,0
10967,4.0,5,196.0,3.0,89,3,22.05,0,1,1
10968,5.0,4,427.0,0.0,129,4,482.61666666666673,0,1,0
10969,3.0,2,96.0,8.0,2,7,466.86666666666673,0,1,1
10970,5.0,3,130.0,0.0,22,2,35.766666666666666,0,1,1
10971,1.0,8,132.0,12.0,1,3,120.66666666666669,1,0,0
10972,2.0,2,592.0,0.0,27,5,600.7166666666667,0,1,0
10975,2.0,2,41.0,0.0,205,10,74.48333333333333,0,1,1
10976,3.0,3,76.0,9.0,65,6,961.6166666666667,1,1,0
10977,4.0,2,31.0,0.0,28,20,13.316666666666665,0,1,1
10978,2.0,2,148.0,24.0,214,4,2297.433333333333,0,1,0
10979,2.0,17,196.0,2.0,11,3,7.35,1,1,0
10981,6.0,3,711.0,1.0,21,12,743.6166666666667,0,0,0
10982,1.0,4,322.0,2.0,34,31,3.1666666666666665,0,1,1
10983,8.0,17,207.0,4.0,301,6,15043.666666666664,1,0,0
10984,1.0,4,227.0,16.0,5,2,16.56666666666667,1,1,0
10985,6.0,3,202.0,0.0,220,5,3962.400000000001,0,0,0
10986,4.0,5,244.0,0.0,23,9,939.9666666666667,0,0,0
10987,6.0,2,116.0,0.0,24,5,1180.3,0,1,0
10989,4.0,3,53.0,2.0,10,6,76.81666666666666,1,1,0
10990,2.0,3,0.0,1.0,96,2,166.66666666666666,0,0,0
10991,2.0,2,413.0,12.0,16,2,1400.0166666666669,0,1,0
10993,1.0,5,331.0,9.0,3,3,907.8333333333336,0,0,1
10995,5.0,4,976.0,0.0,56,7,161.18333333333334,1,1,0
10999,1.0,3,529.0,0.0,160,25,493.86666666666673,1,1,1
11001,3.0,3,275.0,27.0,28,1,1.75,0,0,1
11002,1.0,2,303.0,0.0,188,28,546.2166666666667,0,1,0
11003,6.0,15,155.0,5.0,27,6,2.0333333333333337,1,1,0
11004,1.0,2,89.0,0.0,44,15,306.56666666666666,0,1,1
11005,2.0,3,140.0,0.0,116,3,341.1,0,0,0
11007,1.0,2,156.0,2.0,2,3,5.683333333333334,0,1,0
11008,7.0,6,44.0,4.0,10,4,7.3,1,1,0
11010,2.0,4,115.0,98.0,203,2,759.1166666666667,1,1,1
11011,6.0,4,275.0,0.0,0,6,413.85,0,1,1
11012,4.0,2,137.0,0.0,22,5,1.5833333333333333,0,1,0
11014,2.0,3,0.0,0.0,10,2,30.95000000000001,0,0,0
11016,5.0,2,83.0,0.0,200,18,51817.1,0,1,1
11017,4.0,2,39.0,0.0,77,5,54.78333333333333,0,1,0
11018,1.0,3,116.0,0.0,170,14,721.3,0,0,0
11019,1.0,3,1209.0,2.0,67,7,1656.416666666667,1,1,1
11021,6.0,2,161.0,3.0,115,16,210.41666666666663,0,1,1
11023,2.0,25,174.0,94.0,74,3,21.83333333333333,1,0,0
11024,1.0,8,355.0,16.0,190,22,9.55,1,0,1
11025,2.0,6,83.0,8.0,5,3,288.78333333333336,1,1,1
11026,4.0,4,172.0,0.0,114,1,549.8333333333334,1,1,0
11027,8.0,6,257.0,1.0,45,2,1541.666666666667,1,1,1
11029,1.0,2,233.0,0.0,47,2,129.36666666666667,0,0,1
11030,1.0,2,186.0,0.0,203,16,13.216666666666667,0,1,0
11031,4.0,7,135.0,0.0,59,1,209.23333333333332,1,0,1
11032,3.0,9,331.0,6.0,40,7,116.75,1,0,0
11034,1.0,5,169.0,15.0,190,10,43.91666666666666,0,1,0
11035,4.0,44,107.0,12.0,20,4,514.0500000000002,1,0,0
11036,1.0,15,78.0,0.0,15,4,576.35,1,1,0
11037,5.0,3,154.0,16.0,58,4,127.73333333333336,1,1,0
11038,4.0,7,114.0,16.0,10,3,734.2666666666668,0,1,0
11039,4.0,7,134.0,1.0,96,2,163.38333333333333,1,1,0
11042,5.0,10,0.0,1.0,32,7,7.2666666666666675,0,0,0
11043,4.0,6,123.0,0.0,96,1,4657.766666666666,0,1,1
11046,7.0,5,240.0,0.0,141,5,11.616666666666667,1,1,0
11048,2.0,3,81.0,2.0,106,8,5041.833333333333,0,1,0
11049,4.0,2,152.0,0.0,20,5,1482.1,0,1,0
11050,2.0,21,72.0,0.0,1,3,539.5000000000001,1,0,0
11052,1.0,26,602.0,1.0,10,12,31.000000000000004,1,1,0
11053,8.0,3,209.0,3.0,216,5,1312.25,0,0,1
11056,2.0,14,229.0,23.0,52,5,414.46666666666664,1,0,1
11057,8.0,2,158.0,0.0,168,6,584.8666666666667,0,1,0
11058,2.0,5,313.0,18.0,31,4,209.01666666666668,0,0,1
11059,6.0,5,43.0,0.0,42,3,0.2833333333333333,0,1,1
11060,3.0,3,283.0,0.0,242,20,359.26666666666665,0,0,1
11062,2.0,3,166.0,113.0,123,10,95.25,1,1,0
11063,2.0,2,176.0,0.0,101,10,1.4166666666666667,0,1,0
11066,2.0,8,87.0,11.0,5,2,5.95,0,0,1
11068,4.0,7,62.0,5.0,347,3,66.30000000000001,0,1,0
11069,4.0,3,26.0,0.0,29,5,306.5,0,1,0
11070,2.0,2,172.0,24.0,1,2,4.066666666666666,0,1,0
11071,1.0,3,510.0,0.0,195,20,405.1833333333333,0,1,1
11073,2.0,2,376.0,52.0,206,12,402.15,0,1,0
11075,4.0,18,218.0,0.0,7,4,3.683333333333333,1,1,0
11076,3.0,3,87.0,0.0,200,1,15.35,0,0,1
11077,2.0,7,187.0,0.0,79,3,2375.4166666666665,0,1,0
11078,3.0,7,215.0,3.0,72,7,145.98333333333332,1,1,0
11080,4.0,5,104.0,124.0,215,10,54.96666666666667,1,1,1
11081,4.0,6,290.0,0.0,34,6,478.56666666666666,0,1,1
11082,5.0,4,129.0,0.0,198,22,637.0666666666667,0,1,0
11083,6.0,3,80.0,2.0,23,5,51.0,0,1,0
11084,1.0,2,81.0,0.0,208,6,4919.05,0,1,0
11085,4.0,4,158.0,0.0,51,2,502.4333333333333,1,1,0
11086,1.0,4,539.0,0.0,27,6,519.1166666666667,0,0,0
11087,4.0,10,116.0,1.0,4,3,5.216666666666667,1,1,1
11088,2.0,2,295.0,8.0,27,15,2.016666666666667,0,0,1
11089,1.0,23,383.0,1.0,23,3,62.00000000000001,1,1,0
11091,3.0,6,211.0,0.0,57,7,1194.95,0,1,1
11092,2.0,4,136.0,0.0,46,2,3096.6,0,0,1
11093,5.0,6,125.0,1.0,61,1,0.0,0,0,1
11094,2.0,10,0.0,5.0,8,3,11.7,1,0,1
11095,2.0,28,249.0,0.0,110,10,3921.116666666667,1,1,0
11096,1.0,15,88.0,0.0,14,8,258.78333333333336,0,1,0
11097,1.0,5,298.0,0.0,29,63,538.45,0,1,0
11099,5.0,22,393.0,1.0,157,91,4.233333333333333,1,1,1
11100,2.0,4,115.0,26.0,31,12,135.50000000000003,0,0,0
11101,1.0,2,115.0,0.0,116,6,649.4333333333333,0,0,1
11103,1.0,3,239.0,0.0,92,4,397.58333333333326,0,0,0
11104,1.0,7,295.0,0.0,52,36,3094.516666666667,0,0,1
11105,6.0,21,267.0,0.0,82,14,153.3,0,1,1
11106,2.0,3,96.0,7.0,1,3,100.18333333333334,0,0,1
11107,12.0,2,185.0,34.0,213,3,3.3,0,1,0
11110,2.0,2,225.0,0.0,113,8,2460.866666666667,0,1,1
11111,4.0,2,136.0,0.0,28,4,1174.4333333333334,0,1,1
11112,6.0,4,24.0,0.0,92,3,642.1166666666667,0,1,0
11114,2.0,33,919.0,0.0,152,16,4.733333333333333,1,0,0
11115,2.0,10,144.0,4.0,210,11,1322.0666666666666,1,1,1
11116,4.0,3,326.0,0.0,125,3,116.35,0,1,1
11117,2.0,17,274.0,0.0,72,2,47.05,1,1,1
11118,2.0,2,50.0,0.0,165,6,228.76666666666668,0,1,0
11119,1.0,10,716.0,1.0,163,5,12.633333333333333,0,1,0
11120,2.0,22,84.0,51.0,2,3,15.733333333333334,1,0,1
11121,2.0,19,420.0,17.0,33,8,121.53333333333332,1,0,0
11123,2.0,6,147.0,9.0,2,9,21.48333333333333,0,0,1
11124,2.0,2,636.0,6.0,14,3,7059.533333333334,0,0,1
11125,2.0,10,194.0,2.0,64,7,1043.9,1,1,1
11127,5.0,4,518.0,0.0,169,9,429.25,1,1,1
11128,1.0,5,61.0,0.0,56,1,3.4166666666666665,0,0,1
11130,5.0,2,77.0,1.0,32,4,441.73333333333335,0,1,0
11132,1.0,4,71.0,24.0,2,9,107.66666666666669,0,1,0
11133,1.0,6,0.0,46.0,42,7,870.3833333333333,1,0,0
11135,2.0,4,238.0,13.0,207,10,546.8166666666667,0,1,0
11136,3.0,3,17.0,18.0,135,21,599.6833333333333,1,1,0
11137,2.0,3,139.0,58.0,21,2,638.9333333333333,0,1,0
11139,4.0,2,110.0,2.0,156,6,2964.983333333333,0,1,0
11140,2.0,7,219.0,42.0,70,4,15.650000000000002,1,0,0
11141,4.0,6,99.0,0.0,22,5,51.23333333333333,0,1,0
11142,2.0,2,0.0,0.0,2,11,89.9,0,0,1
11143,2.0,3,123.0,0.0,134,2,711.8833333333333,0,1,1
11144,3.0,25,205.0,20.0,65,11,679.3833333333333,1,0,1
11145,2.0,29,218.0,24.0,27,15,14.383333333333333,1,0,0
11146,2.0,9,69.0,21.0,52,3,162.65,1,0,0
11148,4.0,5,767.0,5.0,107,9,314.75,0,1,0
11149,2.0,14,101.0,69.0,26,4,1265.55,1,0,0
11150,2.0,11,374.0,1.0,53,7,68.83333333333333,0,1,1
11151,2.0,2,283.0,10.0,182,11,735.8,0,0,1
11152,1.0,7,242.0,2.0,129,3,40.4,1,1,0
11153,1.0,10,56.0,0.0,32,3,48.33333333333334,1,1,0
11154,2.0,2,56.0,20.0,10,6,65.21666666666667,0,1,0
11155,2.0,2,252.0,0.0,25,4,778.1333333333333,0,0,0
11157,3.0,3,150.0,0.0,65,9,967.25,0,0,1
11160,6.0,7,206.0,18.0,160,5,9.833333333333334,1,1,0
11161,4.0,3,74.0,0.0,183,8,1852.75,1,1,0
11162,6.0,2,183.0,16.0,32,4,54.56666666666667,0,1,1
11163,2.0,2,149.0,0.0,117,5,501.58333333333337,0,1,1
11164,2.0,2,380.0,27.0,81,5,469.31666666666666,0,0,1
11165,5.0,4,216.0,0.0,3,6,46.7,0,1,0
11167,2.0,4,246.0,0.0,2,7,130.88333333333335,1,1,0
11168,3.0,5,256.0,0.0,46,6,122.96666666666668,1,0,1
11169,4.0,2,138.0,0.0,137,3,7833.216666666667,0,1,1
11170,3.0,3,46.0,0.0,36,7,1184.1,0,0,0
11171,2.0,5,127.0,40.0,2,2,1.6333333333333333,0,1,1
11173,8.0,3,162.0,1.0,119,2,512.4333333333334,1,1,0
11174,4.0,3,240.0,2.0,219,3,49.5,0,1,1
11175,2.0,7,166.0,0.0,211,2,6931.95,0,0,0
11177,4.0,3,154.0,11.0,36,3,140.25,1,1,0
11178,4.0,2,267.0,16.0,16,2,245.50000000000003,0,1,0
11179,2.0,23,60.0,39.0,21,17,27.316666666666666,1,0,1
11180,1.0,6,350.0,3.0,116,15,85.53333333333333,1,1,1
11181,4.0,2,286.0,0.0,33,6,349.2333333333333,0,1,1
11182,1.0,2,0.0,14.0,25,5,10.966666666666667,1,0,0
11183,4.0,5,97.0,0.0,21,6,76.83333333333333,1,1,0
11184,7.0,3,424.0,3.0,150,4,13164.583333333336,0,0,0
11187,4.0,3,173.0,0.0,191,9,3.6333333333333333,0,1,0
11188,1.0,6,383.0,0.0,203,31,10.466666666666667,1,1,0
11189,1.0,9,158.0,45.0,41,2,17.333333333333332,0,0,0
11191,2.0,3,168.0,0.0,20,5,242.9333333333333,0,0,1
11194,3.0,27,171.0,18.0,21,4,1.4,1,1,0
11195,6.0,2,417.0,0.0,42,3,1285.1333333333334,0,1,0
11196,4.0,4,185.0,1.0,206,8,20.4,0,1,0
11197,1.0,5,100.0,0.0,158,2,280.3333333333333,1,1,0
11198,2.0,4,89.0,3.0,16,4,45.6,0,1,0
11201,2.0,4,182.0,61.0,90,12,22.1,0,1,0
11202,2.0,6,206.0,80.0,43,12,3.083333333333333,1,1,1
11203,10.0,3,142.0,0.0,37,17,241.86666666666667,0,0,0
11204,9.0,5,424.0,6.0,344,4,196.53333333333333,0,0,1
11205,2.0,29,74.0,0.0,60,6,37.6,1,0,1
11206,4.0,14,488.0,2.0,102,6,14.466666666666667,1,0,0
11207,2.0,5,505.0,21.0,320,9,220.01666666666668,0,1,0
11208,6.0,4,195.0,7.0,69,1,840.45,0,0,0
11209,2.0,3,188.0,21.0,82,7,1719.283333333333,1,1,0
11210,1.0,2,88.0,0.0,4,91,524.95,0,1,0
11211,2.0,4,139.0,2.0,4,8,1852.7666666666669,0,1,0
11213,3.0,4,503.0,1.0,11,9,970.1166666666667,0,0,1
11215,1.0,5,193.0,1.0,191,4,730.15,0,1,1
11216,8.0,5,188.0,0.0,91,27,4919.683333333333,0,0,1
11217,2.0,3,200.0,0.0,73,2,928.4833333333332,0,0,0
11218,3.0,2,115.0,21.0,22,5,3.466666666666667,0,1,0
11220,4.0,25,151.0,4.0,215,15,9.2,1,1,1
11221,1.0,4,285.0,0.0,8,10,1141.4,0,0,1
11222,3.0,5,156.0,0.0,144,15,678.4166666666666,0,1,1
11223,2.0,2,140.0,66.0,56,3,339.68333333333334,0,1,1
11224,2.0,2,192.0,2.0,22,9,491.4666666666668,0,1,1
11225,6.0,5,124.0,63.0,193,9,0.9333333333333332,0,1,0
11226,5.0,3,106.0,1.0,165,3,1425.15,0,1,0
11227,2.0,2,218.0,1.0,111,8,1.4166666666666667,0,1,1
11230,2.0,3,0.0,52.0,9,4,859.1166666666667,0,0,1
11232,4.0,4,131.0,0.0,117,7,7.6833333333333345,0,1,0
11233,1.0,2,216.0,1.0,208,10,116.61666666666666,0,1,1
11234,2.0,2,136.0,0.0,58,8,128.01666666666668,0,1,1
11237,2.0,2,261.0,31.0,11,5,186.78333333333333,0,0,1
11238,2.0,7,134.0,32.0,19,3,5.8,1,1,1
11240,3.0,4,90.0,2.0,81,3,684.15,0,1,0
11242,1.0,3,429.0,1.0,12,28,111.88333333333334,0,1,0
11244,4.0,17,157.0,20.0,10,3,124.25,0,0,0
11246,6.0,3,70.0,0.0,24,5,932.1666666666664,0,1,0
11247,1.0,19,0.0,0.0,181,4,16.916666666666668,1,0,0
11248,1.0,4,418.0,50.0,8,2,17.2,0,1,1
11249,1.0,5,61.0,24.0,41,4,113.28333333333332,1,1,1
11250,4.0,3,285.0,1.0,211,3,8.75,0,1,0
11251,2.0,8,666.0,2.0,194,34,2547.1,0,0,0
11252,2.0,6,812.0,69.0,63,9,754.0833333333335,0,0,0
11253,3.0,6,224.0,0.0,219,5,20.316666666666666,1,1,1
11254,3.0,2,341.0,2.0,65,10,6065.0,0,0,1
11256,2.0,37,145.0,63.0,4,28,0.6333333333333333,1,0,1
11257,3.0,13,594.0,15.0,26,3,33.40000000000001,1,0,1
11258,1.0,4,158.0,10.0,3,4,72.7,0,1,0
11259,3.0,9,17.0,1.0,58,3,133.3,0,0,1
11260,2.0,3,163.0,45.0,24,10,2.6,0,1,0
11261,10.0,2,133.0,1.0,279,6,75.46666666666667,0,1,0
11263,1.0,4,234.0,0.0,0,1,23042.71666666667,0,1,0
11264,5.0,6,314.0,0.0,1,8,19.25,1,1,0
11265,1.0,5,442.0,1.0,6,28,507.2166666666668,0,1,1
11266,2.0,3,198.0,41.0,188,7,19.883333333333333,0,0,0
11267,12.0,6,140.0,0.0,31,5,773.2833333333333,0,1,0
11269,6.0,5,228.0,0.0,49,3,95.16666666666669,1,1,1
11271,2.0,2,505.0,61.0,195,4,246.08333333333337,0,1,0
11272,2.0,11,0.0,3.0,1,2,1196.5666666666666,1,0,1
11273,3.0,6,101.0,0.0,160,10,1.2833333333333334,1,1,1
11274,4.0,4,150.0,0.0,67,11,1427.666666666667,0,1,0
11275,2.0,5,0.0,45.0,79,10,73.16666666666667,0,0,1
11276,2.0,10,338.0,14.0,67,8,427.45,1,0,0
11277,7.0,13,46.0,0.0,86,10,32.36666666666667,1,1,0
11278,2.0,2,267.0,25.0,28,5,67.50000000000001,0,0,1
11279,1.0,4,138.0,3.0,4,3,0.0,0,1,1
11280,4.0,7,515.0,0.0,56,5,1180.9333333333334,0,1,0
11281,6.0,5,126.0,1.0,7,34,15.533333333333335,1,0,1
11282,2.0,2,207.0,0.0,85,9,373.01666666666665,0,1,1
11283,4.0,2,321.0,4.0,37,30,2310.883333333333,0,1,0
11284,2.0,20,106.0,0.0,201,8,28.53333333333333,1,1,0
11286,1.0,3,12.0,2.0,5,14,302.98333333333335,0,1,1
11287,1.0,6,110.0,0.0,195,10,54.53333333333333,1,1,0
11289,1.0,4,110.0,90.0,14,3,1.8166666666666669,1,1,0
11290,4.0,10,224.0,10.0,13,3,427.81666666666666,1,0,0
11291,2.0,3,367.0,2.0,64,142,2710.0666666666666,0,1,1
11292,2.0,2,115.0,0.0,12,1,3161.383333333333,0,0,1
11293,1.0,3,404.0,0.0,208,7,5.25,0,1,0
11295,2.0,2,339.0,0.0,163,16,41.333333333333336,0,0,1
11296,2.0,2,255.0,0.0,93,5,1.1666666666666667,0,0,1
11298,2.0,84,239.0,37.0,0,2,0.8166666666666667,1,1,1
11299,2.0,4,242.0,3.0,59,8,102.01666666666668,1,1,0
11300,8.0,2,44.0,0.0,240,4,7.633333333333335,0,1,0
11301,6.0,2,192.0,1.0,32,9,3265.483333333333,0,1,0
11302,1.0,3,232.0,5.0,86,2,642.65,0,1,0
11304,3.0,4,52.0,0.0,18,3,37.35,0,1,0
11305,6.0,2,270.0,0.0,137,17,1819.3666666666666,0,1,0
11307,2.0,2,821.0,0.0,115,18,369.36666666666673,0,1,0
11308,3.0,6,85.0,0.0,25,3,55.93333333333333,0,1,1
11309,7.0,22,0.0,40.0,18,2,30.98333333333333,1,0,0
11311,1.0,3,34.0,5.0,85,45,138.61666666666667,0,1,1
11312,1.0,6,201.0,0.0,186,13,2848.15,0,1,0
11313,6.0,2,43.0,0.0,30,3,12.0,0,1,1
11314,3.0,2,573.0,4.0,221,4,34582.75000000001,0,0,1
11316,1.0,7,106.0,17.0,6,14,182.96666666666667,0,1,0
11317,1.0,7,149.0,36.0,28,12,1.8666666666666667,1,1,0
11319,4.0,16,146.0,43.0,158,5,1130.55,1,0,1
11320,6.0,3,127.0,1.0,153,11,1063.8333333333335,1,1,1
11321,4.0,3,172.0,0.0,23,3,80.01666666666667,0,0,1
11322,8.0,4,572.0,5.0,19,6,69.31666666666666,0,0,1
